1.00, 0.00,  1,  1, 1.00, 0.31, 0.12
1.00, 1.00,  1,  1, 0.00, 0.21, 0.14
1.00, 0.30,  1,  1, 0.00, 0.21, 0.14
1.00, 0.00,  1,  1, 1.00, 0.32, 0.06
1.00, 0.30,  1,  1, 1.00, 0.33, 0.06
1.00, 0.30,  1,  1, 1.00, 0.32, 0.06
1.00, 0.30,  1,  1, 1.00, 0.33, 0.06
1.00, 0.30,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1,  1, 0.50, 0.34, 0.06
1.00, 0.00,  1,  1, 0.50, 0.34, 0.06
1.00, 0.00,  1,  1, 0.50, 0.34, 0.06
1.00, 1.00,  1,  1, 1.00, 0.29, 0.06
1.00, 1.00,  1, -10, 0.00, 0.29, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.34, 0.06
1.00, 0.00,  1,  1, 1.00, 0.36, 0.06
1.00, 0.80,  1,  1, 1.00, 0.34, 0.06
1.00, 0.80,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 0.50, 0.35, 0.06
1.00, 0.00,  1,  1, 0.50, 0.34, 0.06
1.00, 0.00,  1,  1, 0.50, 0.34, 0.08
1.00, 0.00,  1, -10, 0.50, 0.35, 0.08
1.00, 0.00,  1,  1, 0.50, 0.33, 0.08
1.00, 0.00,  1, -10, 0.50, 0.34, 0.08
1.00, 0.00,  1, -10, 0.00, 0.27, 0.08
1.00, 0.00,  1, -10, 0.50, 0.31, 0.11
1.00, 0.00,  1,  1, 1.00, 0.32, 0.08
1.00, 0.80,  1,  1, 1.00, 0.29, 0.08
1.00, 0.00,  1,  1, 1.00, 0.31, 0.08
1.00, 0.00,  1,  1, 1.00, 0.31, 0.09
1.00, 0.00,  1, -10, 0.50, 0.31, 0.09
1.00, 0.00,  1, -10, 0.50, 0.31, 0.09
1.00, 0.00,  1, -10, 0.00, 0.34, 0.09
1.00, 0.30,  1, -10, 0.00, 0.34, 0.09
1.00, 0.00,  1, -10, 0.50, 0.28, 0.12
1.00, 0.00,  1, -10, 0.50, 0.27, 0.12
1.00, 1.00,  1,  1, 0.00, 0.24, 0.12
1.00, 0.00,  1, -10, 0.50, 0.28, 0.12
1.00, 0.00,  1, -10, 0.50, 0.26, 0.11
1.00, 0.00,  1, -10, 0.50, 0.28, 0.11
1.00, 0.00,  1, -10, 0.50, 0.28, 0.11
1.00, 0.00,  1, -10, 0.50, 0.35, 0.06
1.00, 0.00,  1, -10, 0.50, 0.36, 0.05
1.00, 0.00,  1, -10, 0.00, 0.36, 0.06
1.00, 1.00,  1,  1, 1.00, 0.31, 0.06
1.00, 0.30,  1, -10, 0.50, 0.36, 0.06
1.00, 0.80,  1, -10, 0.50, 0.36, 0.06
1.00, 0.00,  1, -10, 0.50, 0.38, 0.05
1.00, 0.00,  1, -10, 0.00, 0.34, 0.08
1.00, 0.00,  1, -10, 0.50, 0.37, 0.05
1.00, 0.00,  1, -10, 0.50, 0.36, 0.06
1.00, 0.00,  1, -10, 0.50, 0.36, 0.05
1.00, 1.00,  1,  1, 0.00, 0.27, 0.06
1.00, 0.80,  1,  1, 1.00, 0.32, 0.07
1.00, 1.00,  1,  1, 1.00, 0.32, 0.07
1.00, 1.00,  1,  1, 0.50, 0.35, 0.09
1.00, 1.00,  1,  1, 1.00, 0.35, 0.07
1.00, 1.00,  1,  1, 1.00, 0.36, 0.08
1.00, 0.00,  1,  1, 1.00, 0.34, 0.07
1.00, 1.00,  1,  1, 1.00, 0.35, 0.08
1.00, 1.00,  1,  1, 1.00, 0.35, 0.08
1.00, 1.00,  1, -10, 0.50, 0.36, 0.08
1.00, 0.00,  1,  1, 0.50, 0.33, 0.06
1.00, 1.00,  1, -10, 0.50, 0.35, 0.06
1.00, 1.00,  1, -10, 0.50, 0.36, 0.05
1.00, 1.00,  1, -10, 0.00, 0.28, 0.05
1.00, 0.30,  1,  1, 1.00, 0.27, 0.05
1.00, 0.00,  1,  1, 0.00, 0.27, 0.06
1.00, 0.00,  1,  1, 0.00, 0.27, 0.06
1.00, 0.00,  1,  1, 1.00, 0.29, 0.07
1.00, 0.00,  1,  1, 0.00, 0.24, 0.07
1.00, 0.80,  1,  1, 0.50, 0.32, 0.08
1.00, 0.80,  1,  1, 0.50, 0.34, 0.08
1.00, 0.30,  1, -10, 0.50, 0.35, 0.09
1.00, 0.00,  1, -10, 0.50, 0.36, 0.05
1.00, 0.30,  1, -10, 0.50, 0.36, 0.06
1.00, 0.30,  1, -10, 0.50, 0.33, 0.05
1.00, 0.30,  1,  1, 0.50, 0.33, 0.06
1.00, 0.30,  1,  1, 0.50, 0.32, 0.07
1.00, 0.30,  1,  1, 0.50, 0.33, 0.05
1.00, 0.30,  1, -10, 0.50, 0.33, 0.07
1.00, 0.00,  1, -10, 0.50, 0.33, 0.11
1.00, 0.00,  1, -10, 0.50, 0.34, 0.09
1.00, 0.00,  1, -10, 0.50, 0.36, 0.07
1.00, 0.00,  1, -10, 0.50, 0.35, 0.08
1.00, 0.00,  1, -10, 0.50, 0.36, 0.08
1.00, 0.00,  1, -10, 0.50, 0.36, 0.07
1.00, 0.00,  1, -10, 0.50, 0.36, 0.06
1.00, 1.00,  1,  1, 1.00, 0.28, 0.07
1.00, 0.00,  1, -10, 0.50, 0.34, 0.05
1.00, 0.00,  1, -10, 0.50, 0.36, 0.07
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 1.00,  1,  1, 1.00, 0.34, 0.06
1.00, 0.30,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1, -10, 0.50, 0.32, 0.06
1.00, 0.00,  1, -10, 0.00, 0.28, 0.05
1.00, 0.80,  1,  1, 1.00, 0.34, 0.06
1.00, 1.00,  1,  1, 1.00, 0.32, 0.05
1.00, 0.00,  1, -10, 0.50, 0.33, 0.08
1.00, 0.00,  1, -10, 0.50, 0.34, 0.07
1.00, 0.80,  1,  1, 1.00, 0.31, 0.05
1.00, 0.00,  1,  1, 1.00, 0.32, 0.05
1.00, 0.30,  1,  1, 1.00, 0.32, 0.05
1.00, 0.00,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1,  1, 1.00, 0.34, 0.05
1.00, 0.00,  1,  1, 1.00, 0.34, 0.05
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.30,  1, -10, 0.00, 0.30, 0.06
1.00, 0.00,  1,  1, 0.00, 0.31, 0.06
1.00, 0.00,  1,  1, 0.00, 0.32, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.36, 0.06
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.34, 0.06
1.00, 0.00,  1,  1, 1.00, 0.34, 0.06
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.34, 0.05
1.00, 0.00,  1,  1, 1.00, 0.34, 0.05
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.30,  1,  1, 1.00, 0.32, 0.06
1.00, 1.00,  1,  1, 1.00, 0.30, 0.06
1.00, 0.30,  1,  1, 1.00, 0.31, 0.06
1.00, 0.00,  1,  1, 0.00, 0.30, 0.06
1.00, 1.00,  1,  1, 1.00, 0.34, 0.06
1.00, 1.00,  1,  1, 1.00, 0.34, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.07
1.00, 0.00,  1,  1, 1.00, 0.33, 0.07
1.00, 0.30,  1,  1, 0.00, 0.30, 0.07
1.00, 0.00,  1, -10, 0.00, 0.30, 0.07
1.00, 0.80,  1,  1, 1.00, 0.27, 0.05
1.00, 1.00,  1,  1, 1.00, 0.26, 0.05
1.00, 0.80,  1,  1, 1.00, 0.27, 0.05
1.00, 0.80,  1,  1, 1.00, 0.27, 0.05
1.00, 0.00,  1,  1, 1.00, 0.31, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.00,  1,  1, 1.00, 0.32, 0.06
1.00, 0.00,  1,  1, 1.00, 0.33, 0.06
1.00, 0.30,  1,  1, 1.00, 0.32, 0.07
1.00, 0.30,  1,  1, 1.00, 0.33, 0.07
1.00, 0.30,  1,  1, 1.00, 0.32, 0.07
1.00, 1.00,  1,  1, 1.00, 0.32, 0.04
1.00, 0.00,  1, -10, 0.00, 0.29, 0.04
1.00, 1.00,  1,  1, 1.00, 0.32, 0.05
1.00, 0.80,  1,  1, 1.00, 0.29, 0.04
1.00, 0.80,  1,  1, 1.00, 0.29, 0.05
1.00, 0.80,  1, -10, 0.00, 0.32, 0.05
1.00, 1.00,  1,  1, 1.00, 0.30, 0.05
1.00, 1.00,  1,  1, 1.00, 0.35, 0.05
1.00, 1.00,  1,  1, 1.00, 0.34, 0.06
1.00, 1.00,  1,  1, 1.00, 0.35, 0.06
1.00, 0.00,  1,  1, 1.00, 0.36, 0.07
1.00, 0.00,  1,  1, 0.00, 0.37, 0.05
1.00, 0.80,  1,  1, 1.00, 0.36, 0.05
1.00, 0.00,  1,  1, 0.00, 0.34, 0.07
1.00, 0.00,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1,  1, 1.00, 0.32, 0.05
1.00, 0.00,  1,  1, 1.00, 0.32, 0.05
1.00, 0.30,  1,  1, 1.00, 0.33, 0.05
1.00, 0.30,  1,  1, 0.00, 0.29, 0.05
1.00, 0.00,  1,  1, 1.00, 0.33, 0.05
1.00, 0.00,  1,  1, 1.00, 0.28, 0.07
1.00, 0.80,  1,  1, 1.00, 0.33, 0.04
1.00, 0.80,  1,  1, 1.00, 0.31, 0.07
1.00, 0.00,  1,  1, 1.00, 0.25, 0.09
1.00, 0.00,  1,  1, 1.00, 0.26, 0.10
1.00, 0.00,  1,  1, 1.00, 0.27, 0.09
1.00, 0.30,  1,  1, 1.00, 0.33, 0.06
1.00, 0.80,  1,  1, 1.00, 0.29, 0.09
1.00, 0.00,  1,  1, 1.00, 0.28, 0.09
1.00, 0.00,  1,  1, 1.00, 0.28, 0.09
1.00, 0.00,  1,  1, 1.00, 0.33, 0.05
1.00, 1.00,  1,  1, 1.00, 0.28, 0.03
1.00, 0.00,  1,  1, 1.00, 0.28, 0.03
1.00, 0.30,  1,  1, 1.00, 0.29, 0.05
1.00, 0.00,  1,  1, 1.00, 0.20, 0.07
1.00, 0.00,  1, -10, 0.00, 0.23, 0.07
1.00, 0.00,  1,  1, 1.00, 0.24, 0.07
1.00, 0.00,  1,  1, 1.00, 0.26, 0.06
1.00, 0.30,  1,  1, 1.00, 0.27, 0.06
1.00, 0.80,  1,  1, 1.00, 0.29, 0.06
1.00, 0.80,  1,  1, 1.00, 0.29, 0.08
1.00, 0.30,  1,  1, 1.00, 0.26, 0.05
1.00, 0.30,  1,  1, 1.00, 0.24, 0.07
1.00, 0.30,  1,  1, 1.00, 0.21, 0.05
1.00, 0.30,  1,  1, 1.00, 0.20, 0.06
1.00, 0.30,  1,  1, 0.50, 0.19, 0.06
1.00, 0.30,  1,  1, 0.50, 0.17, 0.07
1.00, 1.00,  1,  1, 0.50, 0.15, 0.07
1.00, 0.30,  1,  1, 0.50, 0.17, 0.08
1.00, 1.00,  1,  1, 0.50, 0.20, 0.09
1.00, 0.30,  1,  1, 1.00, 0.20, 0.07
1.00, 0.80,  1,  1, 0.50, 0.19, 0.08
1.00, 0.00,  1, -10, 0.50, 0.21, 0.08
1.00, 0.00,  1, -10, 0.50, 0.19, 0.07
1.00, 0.00,  1,  1, 0.50, 0.17, 0.07
1.00, 0.00,  1,  1, 0.50, 0.18, 0.07
1.00, 0.00,  1,  1, 0.50, 0.20, 0.07
1.00, 0.00,  1,  1, 0.50, 0.19, 0.07
1.00, 0.00,  1,  1, 0.50, 0.19, 0.06
1.00, 0.00,  1,  1, 0.50, 0.21, 0.07
1.00, 0.00,  1,  1, 0.50, 0.20, 0.06
1.00, 0.00,  1,  1, 1.00, 0.20, 0.06
1.00, 0.00,  1,  1, 0.50, 0.20, 0.06
1.00, 0.00,  1,  1, 1.00, 0.18, 0.06
1.00, 0.00,  1, -10, 0.00, 0.16, 0.09
1.00, 0.30,  1,  1, 1.00, 0.21, 0.05
1.00, 0.00,  1,  1, 1.00, 0.21, 0.05
1.00, 0.00,  1,  1, 1.00, 0.23, 0.05
1.00, 0.00,  1,  1, 1.00, 0.24, 0.05
1.00, 1.00,  1,  1, 1.00, 0.24, 0.05
1.00, 1.00,  1,  1, 1.00, 0.23, 0.05
1.00, 1.00,  1,  1, 1.00, 0.25, 0.05
1.00, 1.00,  1,  1, 1.00, 0.26, 0.05
1.00, 1.00,  1,  1, 1.00, 0.26, 0.05
1.00, 0.80,  1,  1, 1.00, 0.26, 0.04
1.00, 1.00,  1,  1, 1.00, 0.25, 0.04
1.00, 1.00,  1,  1, 1.00, 0.25, 0.04
1.00, 1.00,  1,  1, 0.00, 0.19, 0.04
1.00, 0.80,  1,  1, 1.00, 0.27, 0.04
1.00, 1.00,  1,  1, 1.00, 0.25, 0.03
1.00, 0.00,  1,  1, 1.00, 0.25, 0.03
1.00, 0.30,  1,  1, 1.00, 0.27, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.30,  1,  1, 1.00, 0.27, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.30,  1,  1, 1.00, 0.26, 0.03
1.00, 0.80,  1,  1, 1.00, 0.26, 0.03
1.00, 0.80,  1,  1, 1.00, 0.25, 0.03
1.00, 0.00,  1,  1, 0.00, 0.20, 0.02
1.00, 0.00,  1,  1, 0.00, 0.21, 0.02
1.00, 0.00,  1,  1, 1.00, 0.27, 0.03
1.00, 0.00,  1,  1, 1.00, 0.27, 0.03
1.00, 0.00,  1,  1, 1.00, 0.26, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.26, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
1.00, 0.80,  1,  1, 1.00, 0.25, 0.02
